Chivenor
Location 2496E 1344N 6m amsl
Estimated data is marked with a * after the value.
Missing data (more than 2 days missing in month) is marked by  ---.
Sunshine data taken from an automatic Kipp & Zonen sensor marked with a #, otherwise sunshine data taken from a Campbell Stokes recorder.
   yyyy  mm   tmax    tmin      af    rain     sun
              degC    degC    days      mm   hours
   1963  10   ---     ---     ---     41.7    75.7
   1963  11   ---     ---     ---    192.6    63.0
   1963  12   ---     ---     ---     25.5    59.4
   1964   1   ---     ---     ---     17.9    51.2
   1964   2   ---     ---     ---     31.8    69.1
   1964   3   ---     ---     ---     47.7   103.3
   1964   4   ---     ---     ---     34.5   148.9
   1964   5   ---     ---     ---     66.8   179.0
   1964   6   ---     ---     ---     37.0   176.0
   1964   7   ---     ---     ---     39.9   195.5
   1964   8   ---     ---     ---     39.2   192.4
   1964   9   ---     ---     ---     36.7   180.3
   1964  10   ---     ---     ---     91.4   113.8
   1964  11   ---     ---     ---     62.7    73.0
   1964  12   ---     ---     ---     68.2    56.9
   1965   1   ---     ---     ---    106.9    58.9
   1965   2   ---     ---     ---      2.4    55.0
   1965   3   ---     ---     ---     64.8   150.7
   1965   4   ---     ---     ---     55.3   189.2
   1965   5   ---     ---     ---     51.5   181.3
   1965   6   ---     ---     ---     61.0   193.3
   1965   7   ---     ---     ---    123.5   175.2
   1965   8   ---     ---     ---     66.7   188.8
   1965   9   ---     ---     ---     90.8   119.2
   1965  10   ---     ---     ---     24.7   147.7
   1965  11   ---     ---     ---    109.2    65.5
   1965  12   ---     ---     ---    138.0    51.9
   1966   1   ---     ---     ---     63.6    40.8
   1966   2   ---     ---     ---     80.7    47.8
   1966   3   ---     ---     ---     30.4   142.3
   1966   4   ---     ---     ---    127.1   111.4
   1966   5   ---     ---     ---     59.8   242.9
   1966   6   ---     ---     ---     79.3   186.8
   1966   7   ---     ---     ---     40.4   196.2
   1966   8   ---     ---     ---    106.7   199.8
   1966   9   ---     ---     ---     35.5   169.1
   1966  10   ---     ---     ---    120.1   111.1
   1966  11   ---     ---     ---     66.2    69.6
   1966  12   ---     ---     ---     89.4    36.9
   1967   1   ---     ---     ---     56.4    55.5
   1967   2   ---     ---     ---     85.1    98.0
   1967   3   ---     ---     ---     46.2   157.7
   1967   4   ---     ---     ---     29.0   153.9
   1967   5   ---     ---     ---     89.9   177.1
   1967   6   ---     ---     ---     12.3   225.6
   1967   7   ---     ---     ---     49.3   178.1
   1967   8   ---     ---     ---     59.8   175.7
   1967   9   ---     ---     ---    109.9   153.9
   1967  10   ---     ---     ---    171.0    74.9
   1967  11   ---     ---     ---     77.0    77.2
   1967  12   ---     ---     ---     84.0    48.0
   1968   1   ---     ---     ---     87.1    30.6
   1968   2   ---     ---     ---     38.7    91.3
   1968   3   ---     ---     ---     42.6   142.9
   1968   4   ---     ---     ---     64.6   177.7
   1968   5   ---     ---     ---     50.6   186.5
   1968   6   ---     ---     ---    122.4   201.3
   1968   7   ---     ---     ---    119.9   246.1
   1968   8   ---     ---     ---     37.8   178.2
   1968   9   ---     ---     ---     89.6   129.8
