Wick Airport
Location  3365E 9522N 36m amsl
Estimated data is marked with a * after the value.
Missing data (more than 2 days missing in month) is marked by  ---.
Sunshine data taken from an automatic Kipp & Zonen sensor marked with a #, otherwise sunshine data taken from a Campbell Stokes recorder.
   yyyy  mm   tmax    tmin      af    rain     sun
              degC    degC    days      mm   hours
   1926   5    9.8     5.0    ---     48.0    ---
   1926   6   11.9     8.2    ---     39.1    ---
   1926   7   14.9    10.1    ---     39.6    ---
   1926   8   15.1    10.3    ---     51.3    ---
   1926   9   13.4     8.4    ---     76.2    ---
   1926  10    8.7     3.6    ---    158.5    ---
   1926  11    7.9     3.7    ---     62.2    ---
   1926  12    6.7     2.8    ---     89.7    ---
   1927   1    6.2     1.9    ---     62.5    ---
   1927   2    6.8     2.9    ---     50.3    ---
   1927   3    8.2     3.9    ---     40.9    ---
   1927   4    8.0     2.1    ---    106.9    ---
   1927   5    8.9     4.3    ---     52.6    ---
   1927   6   11.3     6.1    ---     73.4    ---
   1927   7   14.4    10.1    ---     32.5    ---
   1927   8   14.6    10.3    ---     50.8    ---
   1927   9   12.1     7.6    ---     83.3    ---
   1927  10   10.7     5.8    ---    101.6    ---
   1927  11    7.6     3.8    ---     92.2    ---
   1927  12    5.3     2.1    ---     22.4    ---
   1928   1    5.7     2.0    ---    119.4    ---
   1928   2    6.6     2.2    ---     42.9    ---
   1928   3    6.2     3.4    ---     42.9    ---
   1928   4    8.1     4.2    ---     40.6    ---
   1928   5    9.4     6.0    ---     36.6    ---
   1928   6   11.2     6.3    ---     81.0    ---
   1928   7   13.8     9.4    ---     55.1    ---
   1928   8   13.1     9.6    ---     53.1    ---
   1928   9   12.8     7.9    ---     60.7    ---
   1928  10   11.1     6.6    ---     64.5    ---
   1928  11    8.6     4.5    ---    116.3    ---
   1928  12    6.2     3.3    ---     88.1    ---
   1929   1    4.8     0.9    ---     32.5    ---
   1929   2    4.3     1.4    ---     35.6    ---
   1929   3    9.1     3.5    ---     22.4    ---
   1929   4    6.6     1.9    ---     42.9    ---
   1929   5   10.9     5.8    ---     49.3    ---
   1929   6   12.0     7.4    ---     96.8    ---
   1929   7   14.4     9.0    ---     33.3    ---
   1929   8   14.3     9.4    ---    121.7    ---
   1929   9   14.4     9.2    ---     89.4    ---
   1929  10   10.2     5.3    ---    112.0    ---
   1929  11    7.9     4.3    ---     81.3    ---
   1929  12    6.5     3.8    ---    142.5    ---
   1930   1    5.9     2.6    ---     51.1    ---
   1930   2    5.3     1.1    ---     31.0    ---
   1930   3    5.4     0.7    ---     40.6    ---
   1930   4    8.2     4.4    ---     53.8    ---
   1930   5    9.8     5.6    ---     38.4    ---
   1930   6   14.1     8.5    ---     81.0    ---
   1930   7   14.4     9.9    ---     34.5    ---
   1930   8   14.9    10.7    ---    141.5    ---
   1930   9   13.5     9.8    ---     98.3    ---
   1930  10   10.4     7.0    ---     92.5    ---
   1930  11    6.9     2.8    ---     97.8    ---
   1930  12    7.2     3.0       3    51.8    ---
   1931   1    5.5     0.6       9    79.5    ---
   1931   2    5.2     0.2       9    73.8    ---
   1931   3    4.7    -0.5      14    29.7    ---
   1931   4    8.3     2.9       0    46.2    ---
   1931   5   10.6     6.0       0   124.6    ---
   1931   6   12.0     7.1       0    72.8    ---
   1931   7   14.2    10.1       0    74.5    ---
   1931   8   13.2    ---        0    27.1    ---
   1931   9   12.8     7.7       0    23.8    ---
   1931  10   10.9     4.8       3    74.4    ---
   1931  11    9.7     6.1       0    67.0    ---
   1931  12    8.2     3.1       3    71.1    ---
   1932   1    8.2     2.6       3    86.5    ---
   1932   2    7.6     3.0       5    13.8    ---
   1932   3    6.6     1.9       8    52.0    ---
   1932   4    7.6     1.6       3    75.4    ---
   1932   5   10.1     5.5       0    35.5    ---
   1932   6   12.6     7.8       0    16.6    ---
   1932   7   15.5     9.9       0    76.3    ---
   1932   8   15.6    10.4       0    69.0    ---
   1932   9   13.5     7.4       1    97.1    ---
   1932  10    9.8     4.6       3   125.3    ---
   1932  11    8.4     3.0       1    74.3    ---
   1932  12    7.7     2.9       5    51.1    ---
   1933   1    5.7     0.8       8    44.6    ---
   1933   2    5.3     0.5      10    86.8    ---
   1933   3    8.5     3.4       2    47.4    ---
   1933   4    9.2     3.9       1    34.4    ---
   1933   5   10.3     5.7       1    18.4    ---
   1933   6   14.8     8.7       0    37.2    ---
   1933   7   17.3    11.5       0    56.2    ---
   1933   8   17.0    10.7       0    65.4    ---
   1933   9   14.6     8.3       0    29.8    ---
   1933  10   11.4     5.9       0    98.8    ---
   1933  11    8.8     4.2       1    74.7    ---
   1933  12    7.3     2.9       3    27.8    ---
   1934   1    7.2     2.5       1    46.7    ---
   1934   2   ---      2.1       3    41.1    ---
   1934   3    7.1     0.8       8    53.3    ---
   1934   4    8.0     2.8       3   134.4    ---
   1934   5   11.9     4.6       1    44.6    ---
   1934   6   13.3     7.9       0    26.9    ---
   1934   7   16.0    10.5       0    58.4    ---
   1934   8   15.8    10.3       0   103.9    ---
   1934   9   14.8     8.9       0    58.5    ---
   1934  10   11.5     5.0       2   124.2    ---
   1934  11    8.6     2.6       6    51.0    ---
   1934  12    8.8     5.7       0    63.6    ---
   1935   1    7.4     3.0       4    90.7    ---
   1935   2    6.4     0.6      10    65.3    ---
   1935   3    8.5     3.2       4    48.9    ---
   1935   4    8.3     3.0       7    72.7    ---
   1935   5    9.9     4.8       2    14.1    ---
