Ballypatrick Forest
Location 3176E 4386N (Irish Grid) 156m amsl
Estimated data is marked with a * after the value.
Missing data (more than 2 days missing in month) is marked by  ---.
Sunshine data taken from an automatic Kipp & Zonen sensor marked with a #, otherwise sunshine data taken from a Campbell Stokes recorder.
   yyyy  mm   tmax    tmin      af    rain     sun
              degC    degC    days      mm   hours
   2008   6   15.7     8.7       0    81.0    ---
   2008   7   17.0    11.3       0   145.2    ---
   2008   8   16.8    11.8       0   313.0    ---
   2008   9   14.9     9.3       0   186.0    ---
   2008  10   11.2     5.7       0   184.0    ---
   2008  11    8.6     4.4       2   104.6    ---
   2008  12    6.9     1.5      10    83.6    ---
   2009   1    6.3     1.3       8   146.0    ---
   2009   2    6.8     2.8       6    56.6    ---
   2009   3    8.9     3.2       3    99.0    ---
   2009   4   11.4     5.2       0   113.6    ---
   2009   5   13.6     6.5       0   129.8    ---
   2009   6   16.7     9.2       0    72.8    --- #
   2009   7   17.4    11.1       0   121.6    ---
   2009   8   17.4    10.9       0   177.8    ---
   2009   9   15.2     9.7       0    55.4    ---
   2009  10   13.0     8.2       0   205.8    ---
   2009  11    9.1     4.4       0   274.8    ---
   2009  12    5.6     1.2      12   110.6    ---
   2010   1    4.9     0.8      11   136.0    ---
   2010   2    4.8     0.0      13   115.2    ---
   2010   3    8.2     2.0       8   145.8    ---
   2010   4   11.4     4.1       3    72.6    ---
   2010   5   12.6     6.1       0    42.4    ---
   2010   6   16.6     9.9       0    31.8    ---
   2010   7   17.3    11.1       0   172.6    ---
   2010   8   16.0    10.3       0   107.2    ---
   2010   9   15.3    10.0       0   175.0    ---
   2010  10   12.4     6.8       1    80.0    ---
   2010  11    7.3     2.4       6   169.4    ---
   2010  12    4.0    -0.3      19    77.6    ---
   2011   1    6.0     1.4       7    73.6    ---
   2011   2    8.2     3.0       1   190.0    ---
   2011   3    9.2     2.9       2    63.0    ---
   2011   4   14.0     6.3       0    40.2    ---
   2011   5   13.1     7.1       0   106.4    ---
   2011   6   14.6     7.9       0   104.2    ---
   2011   7   15.8     9.6       0    93.2    ---
   2011   8   15.5     9.9       0    85.2    ---
   2011   9   15.7    10.3       0   105.8    ---
   2011  10   12.9     8.0       0   229.8    ---
   2011  11   11.4     6.4       0   133.6    ---
   2011  12    7.0     2.5       1   246.4    ---
   2012   1    7.4     3.2       0   159.8    ---
   2012   2    8.1     4.3       2    64.4    ---
   2012   3   10.8     5.2       0    35.0    ---
   2012   4    9.0     3.1       2    81.8    ---
   2012   5   13.4     6.3       1    81.6    ---
   2012   6   14.0     8.3       0   226.0    ---
   2012   7   15.4    10.0       0   143.2    ---
   2012   8   17.3    11.1       0   106.6    ---
   2012   9   14.3     8.8       0   139.8    ---
   2012  10   10.7     5.5       0   179.6    ---
   2012  11    8.2     3.8       1    78.4    ---
   2012  12    6.8     2.5       2   196.0    ---
   2013   1    6.4     2.6       4   144.4    ---
   2013   2    6.2     1.7       6    97.6    ---
   2013   3    4.4     0.6      13   106.0    ---
   2013   4    8.8     3.0       5    90.8    ---    Provisional
   2013   5   11.8     5.6       0   133.6    ---    Provisional
   2013   6   15.6     8.7       0   120.2    ---    Provisional
   2013   7   19.6    11.9       0    61.4    ---    Provisional
   2013   8   17.3    11.2       0    71.0    ---    Provisional
